codigo_barra;nome;nome_fabricante;descricao_categoria;nome_tamanho;nome_cor;cod_ncm;dsc_forma_aquisicao;dsc_origem_mercadoria;dsc_tipo_tributacao_ipi;dsc_unidade_medida
7894112622099;BABY LOOK MUSCLE DRY PRETA RUDEL;RUDEL;VESTUARIO;P;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622440;BABY LOOK MUSCLE DRY TRIBAL BRANCA RUDEL;RUDEL;VESTUARIO;G;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622433;BABY LOOK MUSCLE DRY TRIBAL BRANCA RUDEL;RUDEL;VESTUARIO;M;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622426;BABY LOOK MUSCLE DRY TRIBAL BRANCA RUDEL;RUDEL;VESTUARIO;P;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112608857;BAG GYM AMARELO RUDEL;RUDEL;VESTUARIO;;AMARELO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112608826;BAG GYM PRETA RUDEL;RUDEL;VESTUARIO;;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112608918;BANDAGEM ELASTICA RUDEL;RUDEL;LUVAS;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612205;BERMUDA ACADEMY PRETO RUDEL;RUDEL;VESTUARIO;G;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612212;BERMUDA ACADEMY PRETO RUDEL;RUDEL;VESTUARIO;GG;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612199;BERMUDA ACADEMY PRETO RUDEL;RUDEL;VESTUARIO;M;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612182;BERMUDA ACADEMY PRETO RUDEL;RUDEL;VESTUARIO;P;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612304;BERMUDA ACADEMY PRETO/AMA RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612311;BERMUDA ACADEMY PRETO/AMA RUDEL;RUDEL;VESTUARIO;GG;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612298;BERMUDA ACADEMY PRETO/AMA RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612281;BERMUDA ACADEMY PRETO/AMA RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612250;BERMUDA ACADEMY PRETO/AZU RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612267;BERMUDA ACADEMY PRETO/AZU RUDEL;RUDEL;VESTUARIO;GG;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612243;BERMUDA ACADEMY PRETO/AZU RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612236;BERMUDA ACADEMY PRETO/AZU RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612359;BERMUDA ACADEMY PRETO/BRA RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612366;BERMUDA ACADEMY PRETO/BRA RUDEL;RUDEL;VESTUARIO;GG;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612342;BERMUDA ACADEMY PRETO/BRA RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612335;BERMUDA ACADEMY PRETO/BRA RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112600165;BOLSA ACADEMY PRETA RUDEL;RUDEL;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112625489;BOLSA ACADEMY ROSA RUDEL;RUDEL;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112625472;BOLSA ACADEMY VERMELHA RUDEL;RUDEL;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112619525;BRAVE87 RUDEL;RUDEL;PR��-TREINO;300g;BLUEBERRY;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612403;CALCA ACADEMY PRETA RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612410;CALCA ACADEMY PRETA RUDEL;RUDEL;VESTUARIO;GG;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612397;CALCA ACADEMY PRETA RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612380;CALCA ACADEMY PRETA RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112610805;CAMISETA REGATA BODYBUILDER BRANCA RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112610812;CAMISETA REGATA BODYBUILDER BRANCA RUDEL;RUDEL;VESTUARIO;GG;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112610799;CAMISETA REGATA BODYBUILDER BRANCA RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112610782;CAMISETA REGATA BODYBUILDER BRANCA RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112610751;CAMISETA REGATA BODYBUILDER PRETA RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112610768;CAMISETA REGATA BODYBUILDER PRETA RUDEL;RUDEL;VESTUARIO;GG;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112610744;CAMISETA REGATA BODYBUILDER PRETA RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112610737;CAMISETA REGATA BODYBUILDER PRETA RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618795;CROPPED GRAFITE RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618788;CROPPED GRAFITE RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618771;CROPPED GRAFITE RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618733;CROPPED PRETA RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618726;CROPPED PRETA RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618719;CROPPED PRETA RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618764;CROPPED RUBI RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618757;CROPPED RUBI RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618740;CROPPED RUBI RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112619280;GLUTAHEART RUDEL;RUDEL;GLUTAMINA;300g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618245;LUVAS ESPORTIVAS RUBBER II RUDEL;RUDEL;VESTUARIO;G;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618238;LUVAS ESPORTIVAS RUBBER II RUDEL;RUDEL;VESTUARIO;M;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618221;LUVAS ESPORTIVAS RUBBER II RUDEL;RUDEL;VESTUARIO;P;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112600257;LUVAS SLIPER - EVA RUDEL;RUDEL;LUVAS;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112625007;LUVAS SLIPER 4 PINK RUDEL;RUDEL;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112624970;LUVAS SLIPER 4 PRETA RUDEL;RUDEL;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112625069;MUNHEQUEIRA ELASTICA PRETA RUDEL;RUDEL;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112614742;SHORTS ACADEMY AZUL RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112614759;SHORTS ACADEMY AZUL RUDEL;RUDEL;VESTUARIO;GG;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112614734;SHORTS ACADEMY AZUL RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112614728;SHORTS ACADEMY AZUL RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112617040;SHORTS ACADEMY CINZA RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112617057;SHORTS ACADEMY CINZA RUDEL;RUDEL;VESTUARIO;GG;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112617033;SHORTS ACADEMY CINZA RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112617026;SHORTS ACADEMY CINZA RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112616999;SHORTS ACADEMY PRETA RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112617002;SHORTS ACADEMY PRETA RUDEL;RUDEL;VESTUARIO;GG;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112616982;SHORTS ACADEMY PRETA RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112616975;SHORTS ACADEMY PRETA RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618535;SHORTS FITNESS WILDCAT MESCLA RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618528;SHORTS FITNESS WILDCAT MESCLA RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618511;SHORTS FITNESS WILDCAT MESCLA RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618504;SHORTS FITNESS WILDCAT PRETA RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618498;SHORTS FITNESS WILDCAT PRETA RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618481;SHORTS FITNESS WILDCAT PRETA RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112600530;TALA STRAPS PRETA RUDEL;RUDEL;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618689;TOP MIDI MESCLA RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618672;TOP MIDI MESCLA RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618665;TOP MIDI MESCLA RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618641;TOP MIDI PRETA RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618634;TOP MIDI PRETA RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112618627;TOP MIDI PRETA RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112623577;WAIST BAG AMAR OURO RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112623560;WAIST BAG AMAR OURO RUDEL;RUDEL;VESTUARIO;M;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112623225;WAIST BAG PRETO RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112623324;WAIST BAG RUDEL;RUDEL;VESTUARIO;G;ROXO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112623270;WAIST BAG RUDEL;RUDEL;VESTUARIO;G;VERMELHO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112623331;WAIST BAG RUDEL;RUDEL;VESTUARIO;GG;ROXO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112623287;WAIST BAG RUDEL;RUDEL;VESTUARIO;GG;VERMELHO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112623317;WAIST BAG RUDEL;RUDEL;VESTUARIO;M;ROXO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112623263;WAIST BAG RUDEL;RUDEL;VESTUARIO;M;VERMELHO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112623300;WAIST BAG RUDEL;RUDEL;VESTUARIO;P;ROXO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112623256;WAIST BAG RUDEL;RUDEL;VESTUARIO;P;VERMELHO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112623607;WAIST BAG VDR LAGUN RUDEL;RUDEL;VESTUARIO;P;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112623621;WAIST BAG VRD LAGUN RUDEL;RUDEL;VESTUARIO;G;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
858925004005;R1 PROTEIN 38 SERV CHOCOLATE FUDGE;RULE ONE;WHEY PROTEIN;1.144G;CHOCOLATE;21069030;;;;UN
858925004029;R1 PROTEIN 38 SERV STRAWBERRIES & CREME;RULE ONE;WHEY PROTEIN;1.098G;MORANGO;21069030;;;;UN
858925004050;R1 PROTEIN 76 SERV CHOCOLATE FUDGE;RULE ONE;WHEY PROTEIN;2.288G;CHOCOLATE;21069030;;;;UN
858925004067;R1 PROTEIN 76 SERV VANILLA CREME;RULE ONE;WHEY PROTEIN;2.196G;BAUNILHA;;;;;
672898123460;CREATINA SAN;SAN NUTRITION;CREATINA;300g;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
672898530305;META FORCE SAN;SAN NUTRITION;WHEY PROTEIN;2Kg;BAUNILHA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
672898530312;META FORCE SAN;SAN NUTRITION;WHEY PROTEIN;2Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
672898529552;TITANIUM BEEF PROTEIN SAN;SAN NUTRITION;BEEF PROTEIN;700g;BAUNILHA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
672898529545;TITANIUM BEEF PROTEIN SAN;SAN NUTRITION;BEEF PROTEIN;700g;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
185427180211;MAX PROTEIN - SEI NUTRITION;SEI NUTRITION;;900g;baunilha;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
185427180518;MAX PROTEIN BAUNILHA - SEI NUTRITION;SEI NUTRITION;WHEY PROTEIN;5LB;baunilha;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
185427143025;REFUEL - RSQ - SEI NUTRITION;SEI NUTRITION;;325G;LIM��O;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
768961081369;PRIME BLAST - SES NUTRITION;SES NUTRITION;PRE TREINO;360g;MORANGO;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
768961081383;PRIME CUT - SES NUTRITION;SES NUTRITION;;132G;TANGERINA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7898922869088;ALBUMINA 1KG - SINA CHEF;SINA CHEF;;1Kg;NATURAL;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047510452;BRA��ADEIRA DE HIDRATA����O PRETA SKYHILL;SKYHILL;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047513941;CINTO DE HIDRATA����O 2 GARRAFAS PRETO SKYHILL;SKYHILL;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047513835;POCHETE SLIM ESTAMPA CAVEIRA SKYHILL;SKYHILL;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047513828;POCHETE SLIM ESTAMPA POI SKYHILL;SKYHILL;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047513811;POCHETE SLIM PRETA SKYHILL;SKYHILL;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047513514;PORTA IPHONE 5 PRETO SKYHILL;SKYHILL;;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047513729;PORTA IPHONE 6 ESTAMPA CAVEIRA SKYHILL;SKYHILL;;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047513712;PORTA IPHONE 6 ESTAMPA GRAFISMO SKYHILL;SKYHILL;;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047513736;PORTA IPHONE 6 ESTAMPA ON��A SKYHILL;SKYHILL;;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047513675;PORTA IPHONE 6 ESTAMPA POI SKYHILL;SKYHILL;;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047511626;PORTA OBJETOS PRETA SKYHILL;SKYHILL;;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896573360206;MRS TASTE BLEND DE QUEIJOS;SMART FOODS;FUNCIONAIS;;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896573360213;MRS TASTE CHEDDAR;SMART FOODS;FUNCIONAIS;;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898934727208;DETOX NO-HANGOVER CX 20 SACHES SMART LIFE;SMART LIFE;EMAGRECIMENTO;;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898934727045;DETOX SHOT DISPLAY SMART LIFE;SMART LIFE;EMAGRECIMENTO;60 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898934727130;DETOX SMART LIFE;SMART LIFE;EMAGRECIMENTO;60 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898934727222;LADYCARE DAY & NIGHT SMART LIFE;SMART LIFE;TERMOGENICO;84 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898934727178;LADYCARE SMART LIFE;SMART LIFE;TERMOGENICO;84 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898934727260;THERMO 300 SMART LIFE;SMART LIFE;TERMOGENICO;60 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898934727109;THERMO1 SMART LIFE;SMART LIFE;TERMOGENICO;60 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
852263820549;MICRONIZED CREATINE - SNI;SNI;;300g;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
852263905352;PRO WHEY PW-30 - BANANA;SNI;;908g;BANANA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
852263820303;PRO WHEY PW-30 - BAUNILHA;SNI;;908g;baunilha;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
852263820310;PRO WHEY PW-30 - CHOCOLATE;SNI;;908g;CHOCOLATE FUNDGE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
8522638203414;PRO WHEY PW-30 - COOKIES E CREAM;SNI;;908g;COOKIES & CREAM;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7898903325459;ALBUMINA SPORTS NUTRITION;SPORTS NUTRITION;ALBUMINA;500g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898903325329;ALBUMINA SPORTS NUTRITION;SPORTS NUTRITION;ALBUMINA;500g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898903325312;ALBUMINA SPORTS NUTRITION;SPORTS NUTRITION;ALBUMINA;500g;ORIGINAL;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898903325275;AMINO 2000 MASTIGAEL SPORTS NUTRITION;SPORTS NUTRITION;LIQUIDO;150 tabs;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898903325152;AMINO LIQ. 30.000 SPORTS NUTRITION;SPORTS NUTRITION;LIQUIDO;480ml;GUAR C/ ACA̍;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898903325169;AMINO LIQ. 30.000 SPORTS NUTRITION;SPORTS NUTRITION;LIQUIDO;480ml;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898556020107;AMINO LIQ. 30.000 SPORTS NUTRITION;SPORTS NUTRITION;LIQUIDO;480ml;UVA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898903325190;AMINO LIQ. 60.000 SPORTS NUTRITION;SPORTS NUTRITION;LIQUIDO;480ml;GUAR C/ ACA̍;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898903325176;AMINO LIQ. 60.000 SPORTS NUTRITION;SPORTS NUTRITION;LIQUIDO;480ml;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7878989033219;AMINO LIQ. 60.000 SPORTS NUTRITION;SPORTS NUTRITION;LIQUIDO;480ml;UVA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898903325138;BCAA 3000 750MG SPORTS NUTRITION;SPORTS NUTRITION;BCAA;120 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898903325930;BCAA 5:1:1 SPORTS NUTRITION;SPORTS NUTRITION;BCAA;240g;FRUTAS VERMELHAS;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898556020305;BCAA 5:1:1 SPORTS NUTRITION;SPORTS NUTRITION;BCAA;240g;UVA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
78985560201071;BCAA ADAPTOR SPORTS NUTRITION;SPORTS NUTRITION;BCAA;240g;MELANCIA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898903325022;BCAA ADAPTOR SPORTS NUTRITION;SPORTS NUTRITION;BCAA;240g;UVA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898903325299;BCAA FULL 1500mg SPORTS NUTRITION;SPORTS NUTRITION;BCAA;150 tabs;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898903325343;BETA ALANINA 640MG SPORTS NUTRITION;SPORTS NUTRITION;ALANINA;60 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898556020114;BETA LOAD VITAMINICO MINERAL SPORTS NUTRITION;SPORTS NUTRITION;MULTIVITAMINICO;290g;GUARAŃ;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7878989033240;CASEINA MICELLAR SPORTS NUTRITION;SPORTS NUTRITION;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7878989033226;CASEINA MICELLAR SPORTS NUTRITION;SPORTS NUTRITION;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7878989033233;CASEINA MICELLAR SPORTS NUTRITION;SPORTS NUTRITION;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898556020053;CHROMIUM PICOLINATE 500 MG SPORTS NUTRITION;SPORTS NUTRITION;CHROMIUM;90 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898903325787;CL CARTAMO GEL SPORTS NUTRITION;SPORTS NUTRITION;ACIDOS GRAXOS ESSENCIAIS;90 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
4;COQUETELEIRA 700ML SPORTS NUTRITION;SPORTS NUTRITION;COQUETELEIRA;;;39233000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898556020091;CREATINA CREAPURE SPORTS NUTRITION;SPORTS NUTRITION;CREATINA;300g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898903325145;CREATINA NATURAL SPORTS NUTRITION;SPORTS NUTRITION;CREATINA;100g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
